listing_id,city_id,community_id,title,source,source_listing_id,source_url,total_price_10k,unit_price,area_sqm,listing_type,bedrooms,bathrooms,orientation,floor_number,has_elevator,decorate_type,build_year,nearest_metro_distance_m,school_ids_json,tags_json,crawl_date
379,2,8,万科城 118㎡ 西向,深圳住建局公开成交,深圳-LS-000379,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,621,52245,119.0,二手房,4,1,东南,中楼层,True,精装,2018,1200,[],[],2026-06-22
380,2,8,万科城 102㎡ 东南,深圳住建局公开成交,深圳-LS-000380,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,494,48097,102.9,二手房,2,1,东南,低楼层,True,豪装,2021,600,[],[],2026-06-15
381,2,8,万科城 113㎡ 南北通透,深圳住建局公开成交,深圳-LS-000381,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,461,40555,113.7,二手房,2,1,南,中楼层,True,毛坯,2017,200,[],[],2026-06-08
382,2,8,万科城 119㎡ 南北通透,深圳住建局公开成交,深圳-LS-000382,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,571,47642,119.9,二手房,3,1,南北通透,顶层,False,精装,2017,1200,[],[],2026-06-01
383,2,8,万科城 78㎡ 东南,深圳住建局公开成交,深圳-LS-000383,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,340,43154,78.8,二手房,3,1,西,顶层,False,豪装,2013,2000,[],[],2026-05-25
384,2,8,万科城 95㎡ 南向,深圳住建局公开成交,深圳-LS-000384,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,418,43780,95.5,二手房,3,1,南,顶层,True,毛坯,2023,1200,[],[],2026-05-25
385,2,8,万科城 63㎡ 北向,深圳住建局公开成交,深圳-LS-000385,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,265,41491,63.9,二手房,3,1,南,高楼层,True,普装,2011,200,[],[],2026-05-25
386,2,8,万科城 86㎡ 北向,深圳住建局公开成交,深圳-LS-000386,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,413,47663,86.7,二手房,4,1,南,高楼层,False,普装,2017,2000,[],[],2026-05-18
387,2,8,万科城 92㎡ 东南,深圳住建局公开成交,深圳-LS-000387,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,373,40593,92.1,二手房,2,1,南,低楼层,False,毛坯,2010,1200,[],[],2026-05-11
388,2,8,万科城 116㎡ 南北通透,深圳住建局公开成交,深圳-LS-000388,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,513,43953,116.9,二手房,2,1,西,高楼层,True,豪装,2008,200,[],[],2026-05-04
389,2,8,万科城 86㎡ 西向,深圳住建局公开成交,深圳-LS-000389,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,469,54372,86.4,二手房,4,2,东南,低楼层,False,普装,2009,2000,[],[],2026-05-04
390,2,8,万科城 68㎡ 东南,深圳住建局公开成交,深圳-LS-000390,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,292,42750,68.5,二手房,4,1,南,低楼层,True,普装,2007,1200,[],[],2026-04-27
391,2,8,万科城 72㎡ 东南,深圳住建局公开成交,深圳-LS-000391,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,382,52795,72.4,二手房,2,2,南,高楼层,True,精装,2012,2000,[],[],2026-04-27
392,2,8,万科城 125㎡ 南北通透,深圳住建局公开成交,深圳-LS-000392,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,651,51969,125.3,二手房,3,1,东南,高楼层,False,豪装,2021,800,[],[],2026-04-20
393,2,8,万科城 117㎡ 东南,深圳住建局公开成交,深圳-LS-000393,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,591,50268,117.6,二手房,2,1,南,低楼层,True,普装,2018,600,[],[],2026-04-20
394,2,8,万科城 127㎡ 东南,深圳住建局公开成交,深圳-LS-000394,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,584,45975,127.2,二手房,4,1,南北通透,低楼层,True,精装,2016,200,[],[],2026-04-20
395,2,8,万科城 79㎡ 南向,深圳住建局公开成交,深圳-LS-000395,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,339,42671,79.6,二手房,2,2,南,低楼层,True,精装,2008,2000,[],[],2026-04-13
396,2,8,万科城 85㎡ 北向,深圳住建局公开成交,深圳-LS-000396,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,367,42958,85.5,二手房,3,2,南,低楼层,True,毛坯,2010,2000,[],[],2026-04-06
397,2,8,万科城 125㎡ 南北通透,深圳住建局公开成交,深圳-LS-000397,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,548,43573,126.0,二手房,2,1,东南,顶层,True,普装,2011,400,[],[],2026-04-06
398,2,8,万科城 75㎡ 南向,深圳住建局公开成交,深圳-LS-000398,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,401,52966,75.7,二手房,3,1,南北通透,低楼层,True,毛坯,2010,200,[],[],2026-04-06
399,2,8,万科城 69㎡ 南向,深圳住建局公开成交,深圳-LS-000399,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,335,47924,70.0,二手房,3,1,东南,顶层,True,普装,2006,600,[],[],2026-03-30
400,2,8,万科城 94㎡ 西向,深圳住建局公开成交,深圳-LS-000400,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,510,54141,94.2,二手房,3,1,南北通透,顶层,False,豪装,2016,600,[],[],2026-03-23
401,2,8,万科城 109㎡ 南向,深圳住建局公开成交,深圳-LS-000401,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,496,45151,110.0,二手房,3,1,南,顶层,True,精装,2023,2000,[],[],2026-03-23
402,2,8,万科城 126㎡ 西向,深圳住建局公开成交,深圳-LS-000402,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,590,46625,126.7,二手房,3,1,南北通透,顶层,True,豪装,2006,200,[],[],2026-03-23
403,2,8,万科城 86㎡ 东南,深圳住建局公开成交,深圳-LS-000403,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,360,41870,86.2,二手房,4,1,东南,低楼层,True,豪装,2019,2000,[],[],2026-03-16
404,2,8,万科城 127㎡ 南向,深圳住建局公开成交,深圳-LS-000404,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,599,47176,127.0,二手房,3,1,西,高楼层,True,毛坯,2020,800,[],[],2026-03-16
405,2,8,万科城 95㎡ 北向,深圳住建局公开成交,深圳-LS-000405,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,387,40673,95.3,二手房,4,1,东南,低楼层,True,毛坯,2005,200,[],[],2026-03-09
406,2,8,万科城 120㎡ 南向,深圳住建局公开成交,深圳-LS-000406,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,636,52896,120.4,二手房,2,1,东南,高楼层,True,豪装,2019,800,[],[],2026-03-09
407,2,8,万科城 60㎡ 东南,深圳住建局公开成交,深圳-LS-000407,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,239,39272,60.9,二手房,3,2,南,高楼层,True,豪装,2013,2000,[],[],2026-03-09
408,2,8,万科城 120㎡ 西向,深圳住建局公开成交,深圳-LS-000408,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,517,43046,120.3,二手房,2,2,南北通透,中楼层,True,精装,2011,200,[],[],2026-03-02
409,2,8,万科城 85㎡ 北向,深圳住建局公开成交,深圳-LS-000409,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,418,48951,85.5,二手房,4,1,南北通透,中楼层,True,豪装,2012,800,[],[],2026-03-02
410,2,8,万科城 69㎡ 北向,深圳住建局公开成交,深圳-LS-000410,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,293,42212,69.6,二手房,4,1,南北通透,顶层,True,豪装,2005,2000,[],[],2026-03-02
411,2,8,万科城 82㎡ 南北通透,深圳住建局公开成交,深圳-LS-000411,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,326,39677,82.3,二手房,3,1,东南,顶层,True,豪装,2023,400,[],[],2026-02-23
412,2,8,万科城 125㎡ 西向,深圳住建局公开成交,深圳-LS-000412,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,664,53007,125.4,二手房,3,1,南北通透,顶层,True,豪装,2014,1200,[],[],2026-02-23
413,2,8,万科城 63㎡ 南向,深圳住建局公开成交,深圳-LS-000413,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,331,51834,63.9,二手房,3,2,东南,低楼层,True,精装,2008,1200,[],[],2026-02-23
414,2,8,万科城 120㎡ 西向,深圳住建局公开成交,深圳-LS-000414,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,612,51014,120.1,二手房,2,1,西,低楼层,True,毛坯,2006,2000,[],[],2026-02-16
415,2,8,万科城 129㎡ 北向,深圳住建局公开成交,深圳-LS-000415,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,529,40941,129.2,二手房,2,1,东南,低楼层,True,豪装,2020,1200,[],[],2026-02-16
416,2,8,万科城 77㎡ 北向,深圳住建局公开成交,深圳-LS-000416,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,393,50732,77.6,二手房,4,1,南北通透,中楼层,True,豪装,2015,1200,[],[],2026-02-16
417,2,8,万科城 88㎡ 南北通透,深圳住建局公开成交,深圳-LS-000417,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,375,42448,88.4,二手房,4,1,西,低楼层,False,普装,2011,800,[],[],2026-02-09
418,2,8,万科城 81㎡ 东南,深圳住建局公开成交,深圳-LS-000418,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,362,44601,81.4,二手房,2,1,南北通透,中楼层,True,毛坯,2006,200,[],[],2026-02-09
419,2,8,万科城 88㎡ 南北通透,深圳住建局公开成交,深圳-LS-000419,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,375,42660,88.0,二手房,2,2,南北通透,高楼层,True,毛坯,2024,400,[],[],2026-02-09
420,2,8,万科城 112㎡ 东南,深圳住建局公开成交,深圳-LS-000420,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,576,51082,112.8,二手房,3,2,南北通透,高楼层,True,豪装,2013,200,[],[],2026-02-02
421,2,8,万科城 66㎡ 西向,深圳住建局公开成交,深圳-LS-000421,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,298,45167,66.1,二手房,2,1,西,中楼层,True,豪装,2012,600,[],[],2026-01-26
422,2,8,万科城 129㎡ 南向,深圳住建局公开成交,深圳-LS-000422,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,566,43873,129.2,二手房,3,1,南,顶层,True,精装,2015,200,[],[],2026-01-26
423,2,8,万科城 80㎡ 南北通透,深圳住建局公开成交,深圳-LS-000423,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,327,40586,80.7,二手房,3,1,西,高楼层,True,毛坯,2018,200,[],[],2026-01-26
424,2,8,万科城 101㎡ 南北通透,深圳住建局公开成交,深圳-LS-000424,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,434,42997,101.1,二手房,3,1,南,低楼层,True,豪装,2009,1200,[],[],2026-01-19
425,2,8,万科城 93㎡ 南向,深圳住建局公开成交,深圳-LS-000425,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,384,41202,93.4,二手房,3,1,南北通透,顶层,True,精装,2005,2000,[],[],2026-01-19
426,2,8,万科城 113㎡ 北向,深圳住建局公开成交,深圳-LS-000426,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,507,44839,113.2,二手房,2,1,南,高楼层,True,精装,2022,1200,[],[],2026-01-19
427,2,8,万科城 121㎡ 南北通透,深圳住建局公开成交,深圳-LS-000427,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,578,47446,121.9,二手房,2,1,东南,高楼层,True,普装,2008,200,[],[],2026-01-12
428,2,8,万科城 76㎡ 东南,深圳住建局公开成交,深圳-LS-000428,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,322,41936,76.8,二手房,2,1,东南,低楼层,True,毛坯,2005,600,[],[],2026-01-12
429,2,8,万科城 128㎡ 东南,深圳住建局公开成交,深圳-LS-000429,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,632,49128,128.7,二手房,3,1,南,顶层,False,普装,2008,600,[],[],2026-01-12
430,2,8,万科城 101㎡ 南向,深圳住建局公开成交,深圳-LS-000430,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,540,53088,101.8,二手房,3,1,南北通透,低楼层,True,普装,2023,600,[],[],2026-01-05
431,2,8,万科城 61㎡ 南向,深圳住建局公开成交,深圳-LS-000431,https://sz.ke.com/ershoufang/rs%E4%B8%87%E7%A7%91%E5%9F%8E/,274,44764,61.3,二手房,3,1,东南,低楼层,True,毛坯,2019,200,[],[],2026-01-05
432,2,9,海月花园 72㎡ 南北通透,深圳住建局公开成交,深圳-LS-000432,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,618,85231,72.6,二手房,3,2,东南,顶层,True,普装,2015,600,[],[],2026-06-29
433,2,9,海月花园 103㎡ 南北通透,深圳住建局公开成交,深圳-LS-000433,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,907,87771,103.4,二手房,2,1,南北通透,高楼层,True,豪装,2009,200,[],[],2026-06-29
434,2,9,海月花园 102㎡ 西向,深圳住建局公开成交,深圳-LS-000434,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1036,101354,102.3,二手房,2,1,南北通透,中楼层,False,豪装,2010,400,[],[],2026-06-29
435,2,9,海月花园 90㎡ 西向,深圳住建局公开成交,深圳-LS-000435,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,766,84846,90.4,二手房,2,1,南,顶层,True,普装,2020,2000,[],[],2026-06-22
436,2,9,海月花园 85㎡ 东南,深圳住建局公开成交,深圳-LS-000436,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,742,87256,85.1,二手房,4,1,南北通透,中楼层,False,精装,2012,200,[],[],2026-06-22
437,2,9,海月花园 95㎡ 南北通透,深圳住建局公开成交,深圳-LS-000437,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,859,90311,95.2,二手房,3,1,西,高楼层,False,精装,2009,400,[],[],2026-06-22
438,2,9,海月花园 83㎡ 南北通透,深圳住建局公开成交,深圳-LS-000438,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,790,94789,83.4,二手房,3,2,南,低楼层,False,精装,2021,600,[],[],2026-06-15
439,2,9,海月花园 73㎡ 东南,深圳住建局公开成交,深圳-LS-000439,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,618,83956,73.7,二手房,2,2,西,低楼层,True,豪装,2015,1200,[],[],2026-06-08
440,2,9,海月花园 127㎡ 东南,深圳住建局公开成交,深圳-LS-000440,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1085,85038,127.6,二手房,3,1,南北通透,低楼层,True,豪装,2017,200,[],[],2026-06-01
441,2,9,海月花园 117㎡ 南北通透,深圳住建局公开成交,深圳-LS-000441,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1012,85975,117.8,二手房,3,1,南北通透,中楼层,True,精装,2023,200,[],[],2026-06-01
442,2,9,海月花园 87㎡ 南北通透,深圳住建局公开成交,深圳-LS-000442,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,868,99644,87.1,二手房,3,2,东南,低楼层,True,普装,2010,200,[],[],2026-05-25
443,2,9,海月花园 97㎡ 东南,深圳住建局公开成交,深圳-LS-000443,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,877,89629,97.9,二手房,2,1,东南,顶层,True,精装,2019,600,[],[],2026-05-25
444,2,9,海月花园 119㎡ 西向,深圳住建局公开成交,深圳-LS-000444,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,986,82801,119.1,二手房,4,1,西,顶层,False,精装,2021,800,[],[],2026-05-18
445,2,9,海月花园 78㎡ 西向,深圳住建局公开成交,深圳-LS-000445,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,809,103749,78.0,二手房,3,1,南,顶层,False,精装,2023,1200,[],[],2026-05-18
446,2,9,海月花园 94㎡ 南向,深圳住建局公开成交,深圳-LS-000446,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,778,81928,95.0,二手房,3,2,南,中楼层,False,精装,2017,2000,[],[],2026-05-11
447,2,9,海月花园 116㎡ 南北通透,深圳住建局公开成交,深圳-LS-000447,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1207,103631,116.5,二手房,4,1,南北通透,顶层,True,普装,2019,1200,[],[],2026-05-11
448,2,9,海月花园 82㎡ 西向,深圳住建局公开成交,深圳-LS-000448,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,823,99907,82.5,二手房,2,1,东南,低楼层,True,精装,2021,800,[],[],2026-05-04
449,2,9,海月花园 74㎡ 南向,深圳住建局公开成交,深圳-LS-000449,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,622,83895,74.2,二手房,3,1,南,顶层,True,精装,2013,200,[],[],2026-04-27
450,2,9,海月花园 106㎡ 东南,深圳住建局公开成交,深圳-LS-000450,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1083,101881,106.3,二手房,3,1,东南,低楼层,False,普装,2024,400,[],[],2026-04-27
451,2,9,海月花园 96㎡ 南北通透,深圳住建局公开成交,深圳-LS-000451,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,830,86161,96.4,二手房,3,1,南北通透,顶层,True,豪装,2022,400,[],[],2026-04-27
452,2,9,海月花园 66㎡ 南向,深圳住建局公开成交,深圳-LS-000452,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,572,85747,66.7,二手房,4,1,东南,低楼层,True,精装,2018,200,[],[],2026-04-20
453,2,9,海月花园 116㎡ 南向,深圳住建局公开成交,深圳-LS-000453,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1086,93468,116.2,二手房,3,1,南,高楼层,True,豪装,2010,200,[],[],2026-04-13
454,2,9,海月花园 77㎡ 西向,深圳住建局公开成交,深圳-LS-000454,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,633,81796,77.5,二手房,3,2,东南,顶层,True,毛坯,2010,200,[],[],2026-04-13
455,2,9,海月花园 115㎡ 南北通透,深圳住建局公开成交,深圳-LS-000455,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,941,81890,115.0,二手房,2,2,南,顶层,True,精装,2005,800,[],[],2026-04-06
456,2,9,海月花园 124㎡ 西向,深圳住建局公开成交,深圳-LS-000456,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1141,91750,124.4,二手房,2,1,南,中楼层,True,毛坯,2015,200,[],[],2026-04-06
457,2,9,海月花园 85㎡ 南北通透,深圳住建局公开成交,深圳-LS-000457,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,774,90505,85.6,二手房,3,1,东南,低楼层,True,普装,2015,800,[],[],2026-03-30
458,2,9,海月花园 82㎡ 南向,深圳住建局公开成交,深圳-LS-000458,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,727,88718,82.1,二手房,4,2,东南,低楼层,True,普装,2024,1200,[],[],2026-03-23
459,2,9,海月花园 93㎡ 南北通透,深圳住建局公开成交,深圳-LS-000459,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,882,94226,93.7,二手房,3,2,西,顶层,True,普装,2014,2000,[],[],2026-03-23
460,2,9,海月花园 118㎡ 南北通透,深圳住建局公开成交,深圳-LS-000460,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1081,91228,118.6,二手房,2,2,东南,低楼层,False,普装,2023,200,[],[],2026-03-23
461,2,9,海月花园 114㎡ 西向,深圳住建局公开成交,深圳-LS-000461,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,895,78247,114.4,二手房,3,1,东南,中楼层,True,豪装,2008,400,[],[],2026-03-16
462,2,9,海月花园 128㎡ 东南,深圳住建局公开成交,深圳-LS-000462,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1071,83488,128.3,二手房,4,2,南北通透,顶层,True,毛坯,2010,400,[],[],2026-03-16
463,2,9,海月花园 126㎡ 南北通透,深圳住建局公开成交,深圳-LS-000463,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1069,84787,126.2,二手房,3,2,东南,低楼层,True,毛坯,2018,200,[],[],2026-03-09
464,2,9,海月花园 83㎡ 东南,深圳住建局公开成交,深圳-LS-000464,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,812,97520,83.3,二手房,3,1,东南,顶层,False,普装,2005,1200,[],[],2026-03-09
465,2,9,海月花园 121㎡ 南北通透,深圳住建局公开成交,深圳-LS-000465,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1107,91004,121.7,二手房,2,1,南,中楼层,False,毛坯,2011,1200,[],[],2026-03-02
466,2,9,海月花园 73㎡ 南北通透,深圳住建局公开成交,深圳-LS-000466,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,662,90761,73.0,二手房,3,1,南北通透,低楼层,True,豪装,2024,200,[],[],2026-03-02
467,2,9,海月花园 106㎡ 西向,深圳住建局公开成交,深圳-LS-000467,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,913,85775,106.5,二手房,2,1,南北通透,顶层,False,普装,2021,800,[],[],2026-02-23
468,2,9,海月花园 95㎡ 北向,深圳住建局公开成交,深圳-LS-000468,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,948,99629,95.2,二手房,3,2,南,顶层,True,精装,2013,400,[],[],2026-02-23
469,2,9,海月花园 91㎡ 南向,深圳住建局公开成交,深圳-LS-000469,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,859,94367,91.1,二手房,3,1,东南,高楼层,True,毛坯,2005,800,[],[],2026-02-23
470,2,9,海月花园 92㎡ 东南,深圳住建局公开成交,深圳-LS-000470,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,910,98063,92.8,二手房,2,1,西,高楼层,True,豪装,2016,400,[],[],2026-02-16
471,2,9,海月花园 117㎡ 北向,深圳住建局公开成交,深圳-LS-000471,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1166,99194,117.6,二手房,4,2,东南,高楼层,False,毛坯,2018,800,[],[],2026-02-09
472,2,9,海月花园 60㎡ 东南,深圳住建局公开成交,深圳-LS-000472,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,525,86870,60.5,二手房,3,2,南,低楼层,False,普装,2007,200,[],[],2026-02-09
473,2,9,海月花园 126㎡ 北向,深圳住建局公开成交,深圳-LS-000473,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,1219,96564,126.3,二手房,4,1,南,低楼层,True,普装,2019,2000,[],[],2026-02-09
474,2,9,海月花园 61㎡ 东南,深圳住建局公开成交,深圳-LS-000474,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,555,90838,61.1,二手房,3,2,南,顶层,True,毛坯,2008,200,[],[],2026-02-02
475,2,9,海月花园 61㎡ 西向,深圳住建局公开成交,深圳-LS-000475,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,584,94312,61.9,二手房,3,2,南,顶层,False,普装,2019,800,[],[],2026-01-26
476,2,9,海月花园 74㎡ 西向,深圳住建局公开成交,深圳-LS-000476,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,583,78463,74.3,二手房,2,2,西,中楼层,True,精装,2017,200,[],[],2026-01-19
477,2,9,海月花园 83㎡ 南向,深圳住建局公开成交,深圳-LS-000477,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,785,93870,83.7,二手房,3,1,南北通透,低楼层,False,豪装,2020,400,[],[],2026-01-19
478,2,9,海月花园 68㎡ 南向,深圳住建局公开成交,深圳-LS-000478,https://sz.ke.com/ershoufang/rs%E6%B5%B7%E6%9C%88%E8%8A%B1%E5%9B%AD/,525,77238,68.0,二手房,3,1,南北通透,低楼层,True,毛坯,2009,800,[],[],2026-01-19
